frame_id,person_id,confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
1,1,0.9358479380607605,0.5438010475908717,0.7223055922322803,-0.6009374856948853,0.9999732971191406,0.5733508246019483,0.6607657889525096,-0.5580275058746338,0.9999299049377441,0.5866323793927829,0.6654340946012073,-0.5578086972236633,0.9999457597732544,0.6006083646789193,0.6711663459738095,-0.5577764511108398,0.9999392032623291,0.5248256299334267,0.6525962540672885,-0.5678977966308594,0.9999359846115112,0.5082513950765133,0.651755602657795,-0.5668713450431824,0.9999408721923828,0.4958705820453664,0.6533386596375041,-0.5669978857040405,0.9999359846115112,0.6251875362358987,0.7166770021120707,-0.28773704171180725,0.9999418258666992,0.47036154360199967,0.6867742434971862,-0.3182145655155182,0.9999591112136841,0.568313519625614,0.8056227475404739,-0.49591633677482605,0.9999134540557861,0.5120753353461623,0.7912428498268127,-0.5063234567642212,0.9999339580535889,0.691491881199181,1.0128387735949622,-0.11480005085468292,0.9984344840049744,0.3446543904176603,0.9162539293368658,-0.20999866724014282,0.9991602897644043,0.7414597636709611,1.3715850840012231,-0.10152451694011688,0.014732316136360168,0.25765899133402853,1.2687312404314677,-0.11065661162137985,0.10389614850282669,0.7159743831803401,1.621494617064794,-0.3273349702358246,0.005834777373820543,0.26857611764377604,1.5539027237229877,-0.35134199261665344,0.016754526644945145,0.7341089991852641,1.7068425522910224,-0.3891110420227051,0.014964309521019459,0.24992195858309665,1.6546829031573402,-0.4148189127445221,0.04167856648564339,0.7000532768045863,1.688878748814265,-0.41541165113449097,0.027212735265493393,0.2826869184694563,1.6402255064911313,-0.4562431573867798,0.07471320778131485,0.6859841507549087,1.653364469607671,-0.3564550578594208,0.02989000454545021,0.29637226133296884,1.6024057249228159,-0.3807913661003113,0.07243221998214722,0.5822989979137977,1.650153715080685,-0.0020047444850206375,2.8147027478553355e-05,0.36622177039583526,1.6191514995363023,0.008420469239354134,2.7821130061056465e-05,0.5539930526788036,2.1968903104464212,-0.20342227816581726,2.605057306936942e-05,0.3690764055742572,2.1618088252014585,-0.16014976799488068,1.5685107427998446e-05,0.5346992963925004,2.6911743852827286,0.10499672591686249,7.352528541559877e-07,0.3461037133820355,2.647517959276835,-0.036790117621421814,6.59865122543124e-08,0.5362524211096267,2.775466314951579,0.10632490366697311,1.007314381240576e-06,0.3349767221448322,2.7304143223497603,-0.0433335043489933,1.243866449840425e-07,0.4904172996835162,2.8450698879030014,-0.3759555518627167,3.229361709600198e-06,0.3743866716356327,2.8112076024214425,-0.54827481508255,1.2113399634472444e-06
2,1,0.9032980799674988,0.5390265170484781,0.7193021619761432,-0.5939706563949585,0.9999637007713318,0.568065558001399,0.6591359777031122,-0.5547119975090027,0.9999001026153564,0.5819215923547745,0.6632922614614168,-0.5544890761375427,0.999914288520813,0.596303290873766,0.668813401626216,-0.5545015931129456,0.9999055862426758,0.5194028334071239,0.6528182984502228,-0.5652273893356323,0.9999181032180786,0.5024081781506539,0.6532082389350291,-0.5643799901008606,0.9999226331710815,0.48953231212993464,0.6558814509599297,-0.564604640007019,0.9999210834503174,0.6199155732989311,0.7112659972023081,-0.2987055480480194,0.9998936653137207,0.4642520656188329,0.6875949402650198,-0.32848724722862244,0.9999487996101379,0.5638168815523386,0.8044671532180574,-0.4921809434890747,0.9998847246170044,0.5068930269529422,0.7923962849157827,-0.5020617246627808,0.9999233484268188,0.6885878021518389,1.0089997472586456,-0.1276237666606903,0.9977441430091858,0.3396161114796996,0.9203239050176408,-0.2268078774213791,0.9991108179092407,0.7483969217787186,1.386160848317323,-0.09446331113576889,0.015101348049938679,0.23416281829898555,1.2810957100656297,-0.11059069633483887,0.10909508168697357,0.7121279643227657,1.624838665679649,-0.253193199634552,0.005873784888535738,0.2545527733241518,1.5912294972825933,-0.3006325662136078,0.018856924027204514,0.7282209395120541,1.7085470976652923,-0.30148327350616455,0.014750393107533455,0.23859870669742425,1.7024522600350556,-0.35192999243736267,0.04397245869040489,0.6952183169623216,1.688881273622866,-0.3087596893310547,0.026609499007463455,0.2734675861274203,1.6865503942524944,-0.3840397596359253,0.0772484689950943,0.6821233104914427,1.655887919443625,-0.2712772488594055,0.02930649369955063,0.2863583108410239,1.6468994131794683,-0.32225295901298523,0.07537352293729782,0.5832033315052588,1.6918876480173182,-0.010977976024150848,3.0264842280303128e-05,0.3601200715949138,1.6647869414753385,0.0164810623973608,3.2313892006641254e-05,0.5602732349187136,2.263316947000998,0.022473545745015144,2.7033753212890588e-05,0.3638085652142763,2.23815812225695,0.11880940198898315,1.6135716577991843e-05,0.5447886575013399,2.761981365857301,0.536249577999115,8.427537068200763e-07,0.346929544955492,2.7265680917987116,0.5550218224525452,9.233136921693585e-08,0.5453422701607148,2.845093729319396,0.5610824823379517,1.0607546983010252e-06,0.3377554645140966,2.80959940177423,0.5881362557411194,1.677105672115431e-07,0.5063720629860957,2.9352859965077154,0.12574215233325958,3.4617028177308384e-06,0.3777951185281078,2.9004193897600525,0.1121986135840416,1.4447304010900552e-06
3,1,0.902137041091919,0.5398533649121722,0.7276620109875996,-0.6035683155059814,0.9999578595161438,0.5672296321950853,0.6666272789239883,-0.5715705752372742,0.999878466129303,0.5813039624132216,0.669918263455232,-0.571200966835022,0.9998907446861267,0.5959154376139243,0.6747229600946109,-0.5710436105728149,0.9998772144317627,0.5205463903024793,0.6625541041294734,-0.5828342437744141,0.9999089241027832,0.5033915508848925,0.6635726367433866,-0.5821254849433899,0.9999132752418518,0.4893591827712953,0.6665421883265178,-0.5823126435279846,0.9999129176139832,0.6189467743349572,0.714813698331515,-0.33882588148117065,0.9998542666435242,0.4644421051256359,0.6956077029307683,-0.373524934053421,0.9999431371688843,0.5630959643051028,0.8100721627473831,-0.5083301663398743,0.9998657703399658,0.5100471512724956,0.8006917238235474,-0.5185422301292419,0.9999196529388428,0.6828259164157013,1.009150896469752,-0.17328381538391113,0.9972114562988281,0.343398358579725,0.9283076614141464,-0.27054792642593384,0.9991136193275452,0.7343488210812211,1.375233288606008,-0.04334304854273796,0.01603713631629944,0.22858786233700812,1.2843575596809387,-0.1421048790216446,0.1173744946718216,0.7062755722552538,1.6090743800004323,-0.07701769471168518,0.006610910873860121,0.2534500086835275,1.593036768833796,-0.28808271884918213,0.023160183802247047,0.7230304697528481,1.6892717719078063,-0.10710259526968002,0.0162426196038723,0.23767247019180407,1.703704313437144,-0.33231121301651,0.04999262094497681,0.6941315489200254,1.6701148827870687,-0.1279996931552887,0.028523538261651993,0.27260995318647474,1.6862856984138488,-0.3688119947910309,0.08442411571741104,0.6807804891529182,1.6411983410517375,-0.09723015129566193,0.03156694024801254,0.2854095342569053,1.647358532746633,-0.31048938632011414,0.0832313597202301,0.5832977131940424,1.6980679710706075,-0.011620290577411652,3.499127342365682e-05,0.36021524782602987,1.6730290611584981,0.016938358545303345,4.012779027107172e-05,0.5608330651807288,2.261626195907593,-0.024421868845820427,2.9191538487793878e-05,0.3648212397626291,2.2445229490598044,0.13654878735542297,1.6783465980552137e-05,0.5458084284948806,2.7629098653793336,0.40167030692100525,1.2114270475649391e-06,0.3489911109364281,2.733036045233409,0.5544924736022949,1.3577339075254713e-07,0.5454494972713292,2.844438640276591,0.4159492254257202,1.363153046440857e-06,0.34018502780236304,2.8153277317682903,0.5837715268135071,2.341572837849526e-07,0.5123238708513479,2.93398232460022,-0.011405913159251213,4.547600838122889e-06,0.3779631399704764,2.900588289896647,0.12535208463668823,1.871599351943587e-06
4,1,0.9106091260910034,0.5412236855986218,0.7267072780264748,-0.5780625939369202,0.9999562501907349,0.5680195920479795,0.6638000844805328,-0.5453162789344788,0.9998700618743896,0.5822798206781348,0.6664236549426008,-0.544998824596405,0.999880313873291,0.5969953669545551,0.6709765720146673,-0.5448080897331238,0.9998674392700195,0.5212101904054482,0.6623857529075058,-0.5549591779708862,0.9999051094055176,0.5039501391040783,0.664364741080337,-0.5542620420455933,0.9999083876609802,0.48971726073262595,0.6681803931240682,-0.5544900298118591,0.9999097585678101,0.6199246966280043,0.7096298778498614,-0.325835645198822,0.9998357892036438,0.46538665175127486,0.6975954688257642,-0.345463365316391,0.9999400973320007,0.5644087540296217,0.8088222250894264,-0.48580822348594666,0.9998512268066406,0.5118363232662281,0.8028328087594774,-0.4931815266609192,0.9999150633811951,0.6886286974574128,1.0077137626983501,-0.16462090611457825,0.9964867234230042,0.3478799513541162,0.9296290079752604,-0.25967416167259216,0.9990413784980774,0.7573714969058831,1.393527545310833,-0.05350353196263313,0.016258787363767624,0.22552895904518663,1.2862622042496998,-0.1368880569934845,0.11916285753250122,0.7276081754515569,1.6246753754439178,-0.17248985171318054,0.0069831437431275845,0.2526246364073207,1.6097647139319666,-0.2968958020210266,0.025650663301348686,0.7440698105531435,1.7037807680942394,-0.21511875092983246,0.01711192913353443,0.23748150016181171,1.7263875912736963,-0.34658753871917725,0.05437276139855385,0.7160083948013684,1.6810221914891843,-0.22842341661453247,0.02980027161538601,0.27310555179913837,1.7067580046477142,-0.38078808784484863,0.09037386626005173,0.7014523204105596,1.6540960161774247,-0.19325244426727295,0.033125706017017365,0.2859269102414449,1.6672080446172644,-0.32030361890792847,0.08959046751260757,0.5957249763732155,1.7122841367015131,-0.015066830441355705,3.413048398215324e-05,0.3635220851438741,1.6874765930352387,0.020350180566310883,3.9885719161247835e-05,0.5726068368181586,2.2864750226338706,0.014089871197938919,2.8291957278270274e-05,0.36990689861898624,2.264376558639385,0.13510404527187347,1.607355079613626e-05,0.5579484065373739,2.7851341168085733,0.49585363268852234,1.188062810797419e-06,0.3570304874020318,2.750462896294064,0.5564372539520264,1.3743743920713314e-07,0.5578661796326438,2.867308744677791,0.5162431597709656,1.3032646393185132e-06,0.3497216780204326,2.833048560001232,0.587290346622467,2.322399268450681e-07,0.521229312941432,2.9591760679527566,0.08328069746494293,4.496851488511311e-06,0.38727929481926066,2.9252193901273937,0.11932574212551117,1.9175768102286384e-06
5,1,0.9246529936790466,0.5389905865614613,0.7316107698060849,-0.5561870336532593,0.9999569058418274,0.5655472006027897,0.6695342993846646,-0.5240050554275513,0.9998705983161926,0.5799350700030724,0.6713969491698124,-0.5236676335334778,0.9998792409896851,0.5945009779185056,0.6752324396261462,-0.5234563946723938,0.9998670220375061,0.5200669299190243,0.6691683238855115,-0.5314990878105164,0.9999066591262817,0.503810917151471,0.6715701088861182,-0.5308114290237427,0.9999094009399414,0.4885454913290838,0.6754340056467939,-0.5310620665550232,0.999911904335022,0.616712711006403,0.7135402682754729,-0.3142516016960144,0.9998331665992737,0.4650904996941487,0.7043239478711729,-0.32922878861427307,0.9999411702156067,0.5633431568741798,0.8134626863179384,-0.4696066975593567,0.9998536109924316,0.5094583770881097,0.8087566294051983,-0.4752553701400757,0.9999184012413025,0.689620538117985,1.015669392435639,-0.15311235189437866,0.9963864088058472,0.3425977365424236,0.937381727276025,-0.24590899050235748,0.9990746378898621,0.7542002907022833,1.4227673557069567,-0.0586949847638607,0.017273899167776108,0.22162172359724838,1.3073213581685668,-0.1379331648349762,0.12219787389039993,0.7285527591283123,1.6639800279228776,-0.19481433928012848,0.007696031592786312,0.24650312080048026,1.6556566701995001,-0.3182361125946045,0.030112460255622864,0.7455089331914981,1.7448494699266222,-0.24138513207435608,0.01874047890305519,0.2299925448683401,1.7768479386965434,-0.3679785132408142,0.06209006533026695,0.7183711590245366,1.721677671096943,-0.254569947719574,0.03223009407520294,0.2669684267913302,1.7574425052713465,-0.4106818735599518,0.10075453668832779,0.702291434754928,1.6937397510917098,-0.21527929604053497,0.03579327091574669,0.28022726487057903,1.716417736918838,-0.3452116549015045,0.10014066845178604,0.5888903198142846,1.737360581645259,-0.014310380443930626,3.817574543063529e-05,0.3575589939331015,1.7120194545498602,0.019551914185285568,4.6888188080629334e-05,0.5651462922493616,2.3243205414877997,0.012619731947779655,3.231886148569174e-05,0.36404414592931666,2.302928164711705,0.07433083653450012,1.77369929588167e-05,0.5501381446917851,2.8390777040410926,0.48227474093437195,1.3951920436738874e-06,0.3510836214448015,2.802821395132277,0.4420379400253296,1.6217286713526846e-07,0.5499819299206138,2.9247866303832444,0.500709593296051,1.4473313285634504e-06,0.3432853903621435,2.8881851346404463,0.46640387177467346,2.604373605663568e-07,0.5142973290756345,3.011338210105896,0.0766921192407608,5.20854291607975e-06,0.3816026604734361,2.977380711060983,0.0034793883096426725,2.2290537344815675e-06
6,1,0.9127382636070251,0.5495930878445506,0.7416744864097348,-0.5836278796195984,0.9999520182609558,0.574508732991914,0.6784607547576781,-0.5540981888771057,0.9998499155044556,0.5899578954403599,0.680608060348917,-0.5537103414535522,0.9998563528060913,0.6053995670129856,0.6848384140818208,-0.5533297061920166,0.9998382925987244,0.5302548214172323,0.6756084618469079,-0.5591855049133301,0.9998968243598938,0.5135751213878393,0.676579146915012,-0.5586169958114624,0.999900221824646,0.49786343102653824,0.6795142868050823,-0.5588789582252502,0.9999029040336609,0.6279652103160819,0.7212723521722688,-0.33500999212265015,0.9997938275337219,0.4739756977496048,0.7106280734141668,-0.34588393568992615,0.9999361038208008,0.5705469526350498,0.8230229848512897,-0.4984726309776306,0.999839186668396,0.5188396692276,0.818405940245699,-0.5012355446815491,0.9999145865440369,0.6883536250640948,1.0149964136105996,-0.1751425415277481,0.9960214495658875,0.35590585249786577,0.9444015462089468,-0.25281956791877747,0.9991039037704468,0.7656604060903192,1.4306451889099898,-0.1372111588716507,0.020898109301924706,0.23388936986836295,1.2989798838341677,-0.18652106821537018,0.130909264087677,0.7343880830953519,1.6416917975302097,-0.28387048840522766,0.00902576744556427,0.25231766851308446,1.6543219323511478,-0.4273349642753601,0.03411048278212547,0.744289830327034,1.709036613393713,-0.33102887868881226,0.020544398576021194,0.23366814098941782,1.768932866167139,-0.482292115688324,0.06744193285703659,0.7240111861377955,1.6828806077992475,-0.31622523069381714,0.03417852148413658,0.2703402196522802,1.7508423524874228,-0.5216222405433655,0.10658283531665802,0.7086098462343215,1.6610729045338102,-0.29242223501205444,0.03852316364645958,0.28533639494950575,1.7106137505284063,-0.4542519450187683,0.10814682394266129,0.5975722466905912,1.7437852082429108,-0.01814216375350952,5.095375672681257e-05,0.36605276468520365,1.7215830774218948,0.02328134886920452,6.757215305697173e-05,0.5651156211892764,2.3265982700718775,0.026993444189429283,3.355752778588794e-05,0.36202436018114287,2.299493231376012,0.17770041525363922,1.8675409592106007e-05,0.5437703953435024,2.841881838551274,0.5542470216751099,1.5588565247526276e-06,0.3499471336292724,2.806716322457349,0.6744722127914429,1.9908124215817224e-07,0.5411831658954421,2.922912989722358,0.5779010653495789,1.5183662753770477e-06,0.34384432702014844,2.8860835137190644,0.7110885977745056,3.1845306125433126e-07,0.5124912759910027,3.0069210445439376,0.13821053504943848,5.854648406966589e-06,0.38028284910445415,2.9719572552928217,0.23362970352172852,2.591725206002593e-06
7,1,0.957457959651947,0.5458759739995003,0.7387148091086635,-0.584870457649231,0.9999491572380066,0.5700871057808399,0.6754414518674214,-0.5512415766716003,0.9998413324356079,0.5852057345211505,0.6777373639521775,-0.5509183406829834,0.9998449683189392,0.6004805507759253,0.6820259367978131,-0.5506647229194641,0.9998285174369812,0.5248511078457038,0.6722085462676154,-0.5590166449546814,0.9998920559883118,0.5080080640812715,0.6734359089975004,-0.5583717823028564,0.9998933672904968,0.49149952779213585,0.6766170162845541,-0.5586225986480713,0.9998973608016968,0.6220684078832467,0.7182969541461379,-0.32715749740600586,0.9997758865356445,0.4667227078229189,0.70791393827509,-0.33880889415740967,0.9999298453330994,0.5658246184388797,0.8202263900527248,-0.4942275583744049,0.9998255968093872,0.514102250834306,0.8153466975247419,-0.4992572069168091,0.9999080300331116,0.6831399947404861,1.011938260661231,-0.16483114659786224,0.9952443838119507,0.349741360048453,0.9401146374366901,-0.24757535755634308,0.9989587664604187,0.7616683344046274,1.4269338201593469,-0.12875477969646454,0.020873788744211197,0.22639984544366598,1.3066473788685269,-0.17132407426834106,0.1260252594947815,0.7376347663501899,1.6298592788201791,-0.22204966843128204,0.009434198960661888,0.24906176899870236,1.66263064455103,-0.3971324563026428,0.03371454030275345,0.75323309948047,1.698967691704079,-0.2625274360179901,0.02145214192569256,0.23116839192807676,1.7841787408899379,-0.45609936118125916,0.06731051951646805,0.7301124066114426,1.674524645452146,-0.26286497712135315,0.0354032889008522,0.26929116528481245,1.7670659745181048,-0.5021823048591614,0.10578935593366623,0.7148079459865888,1.6522175824200664,-0.23510317504405975,0.03994085639715195,0.28373259914418064,1.7245175917943318,-0.4255823493003845,0.10786594450473785,0.5957461230456829,1.7404239018758139,-0.026542725041508675,4.961829836247489e-05,0.3615993601580461,1.718332020441691,0.03180990368127823,6.63679966237396e-05,0.5723669998347759,2.325059637316951,-0.009516012854874134,3.193130032741465e-05,0.3661390324433645,2.3090448008643256,0.20958249270915985,1.7668275177129544e-05,0.5532118464509647,2.836142416353579,0.4816373586654663,1.5139847846512566e-06,0.353038918102781,2.8105939556051185,0.7117478847503662,1.9753117896925687e-07,0.5516597015162309,2.9169326711584023,0.5022004842758179,1.448291982342198e-06,0.34581259874006115,2.8930174315417254,0.7505977153778076,3.150345264657517e-07,0.52000687494874,3.011051806697139,0.05348062887787819,5.6891040003392845e-06,0.3832363976786534,2.983815429828785,0.26913982629776,2.594349552964559e-06
8,1,0.9611002802848816,0.5452969331604739,0.7413085699633316,-0.6454898118972778,0.9999400973320007,0.5694947145258387,0.6773084009135211,-0.6090595722198486,0.9998090863227844,0.585079122831424,0.6798450837256732,-0.6087868213653564,0.9998120069503784,0.6010869605777164,0.6844081148229263,-0.6087462306022644,0.9997904896736145,0.5252145542142291,0.67373708003649,-0.6219131946563721,0.9998716115951538,0.5082225072508056,0.674937376241993,-0.6212695837020874,0.9998739361763,0.4916893398699661,0.6781903827631915,-0.6214919686317444,0.9998784065246582,0.6230044532877703,0.7208560756511159,-0.35514405369758606,0.9997192621231079,0.46592047497009237,0.7104824375223231,-0.3928060531616211,0.9999173283576965,0.5650443310228487,0.8230139945392255,-0.5436909794807434,0.9997943043708801,0.513664179885139,0.8179948931490933,-0.5554854273796082,0.9998961091041565,0.6835276056391497,1.0151060166182342,-0.16889998316764832,0.9946888089179993,0.3476769565915068,0.9399766292285037,-0.26534396409988403,0.9989220499992371,0.7641586751987537,1.4241882106772175,-0.10158184170722961,0.021627120673656464,0.22420164710686852,1.3091721755486947,-0.15001876652240753,0.1289767175912857,0.7407388246928652,1.6225268878318646,-0.20909447968006134,0.009652722626924515,0.24580050574926038,1.6569819185468886,-0.31037357449531555,0.034549530595541,0.7575984266897042,1.6919935606144092,-0.25218698382377625,0.021468309685587883,0.2281435284142693,1.7765745597857017,-0.35947227478027344,0.06772775948047638,0.7323369387847681,1.6716449384336118,-0.25999683141708374,0.035177748650312424,0.26582013895579926,1.7620980799198152,-0.40583595633506775,0.10568585991859436,0.7174107096468408,1.6475338527449854,-0.22596953809261322,0.03981104493141174,0.27978156542715926,1.7198275667649727,-0.33695170283317566,0.10832204669713974,0.5975414912526806,1.7380425837304858,-0.025249982252717018,5.081675772089511e-05,0.36384659566295646,1.714191966365885,0.030547957867383957,6.917970313224941e-05,0.5791757386488219,2.317034727114218,0.03175509348511696,3.084684067289345e-05,0.37299665150543054,2.300000700464955,0.17514072358608246,1.6946125469985418e-05,0.5639100781952341,2.8243210011058384,0.5765112042427063,1.5009611615823815e-06,0.3606336547372242,2.796867095320313,0.65570467710495,2.0615759410702594e-07,0.5622026051705082,2.9067714037718595,0.6035226583480835,1.4164915000947076e-06,0.35279039934587975,2.8814160015847947,0.6912144422531128,3.268302464221051e-07,0.5313710959007343,2.9975800028553716,0.17044349014759064,5.6782059800752904e-06,0.3939600752045711,2.969775510717321,0.20992568135261536,2.6655002329789568e-06
9,1,0.9491883516311646,0.5474208436285456,0.7348012738757663,-0.6373715996742249,0.999940812587738,0.5722635239673157,0.6708178440729777,-0.6075177788734436,0.9998102188110352,0.5888559150819977,0.6736754496892293,-0.6071755886077881,0.9998130798339844,0.6052523320851226,0.6788818999573036,-0.6071276068687439,0.9997912645339966,0.5281627728914221,0.6664131380893566,-0.6141549944877625,0.9998730421066284,0.5107594786522289,0.6668269713719686,-0.6134951114654541,0.9998757839202881,0.4941788339366516,0.6694123387336731,-0.6136965155601501,0.9998802542686462,0.6260122853641709,0.7154255637416134,-0.32552582025527954,0.9997178316116333,0.46748632163119813,0.7029247610657303,-0.3893251419067383,0.9999183416366577,0.5667683175144096,0.8180038302033036,-0.5395885109901428,0.999792218208313,0.515248661239942,0.8112830082575481,-0.547092854976654,0.9998963475227356,0.6849930635963877,1.0085719479454889,-0.15119554102420807,0.9942896962165833,0.34915297155578934,0.9335048604894567,-0.26625144481658936,0.9988871812820435,0.7639537137312193,1.4168950080871583,-0.08838672935962677,0.020953325554728508,0.22595344975901147,1.3102381458988897,-0.15000949800014496,0.1267102062702179,0.7314207060573001,1.6283004760742188,-0.20838288962841034,0.009339986369013786,0.24829767351814855,1.6502728674146865,-0.3207134008407593,0.03372249752283096,0.7445142263857026,1.7022366135208695,-0.25148341059684753,0.020747050642967224,0.23288413897001495,1.769074680187084,-0.37311893701553345,0.06642819195985794,0.7171343238403399,1.6826454515810365,-0.25466081500053406,0.03398004174232483,0.26991026979715876,1.7534923482824254,-0.4093567132949829,0.10362953692674637,0.7045267229278882,1.6561675071716309,-0.22446009516716003,0.03845649212598801,0.28288355267917115,1.7112012333340114,-0.3432733118534088,0.10614214837551117,0.6003590030906101,1.7292919441505714,-0.024595769122242928,4.819895912078209e-05,0.36590597208899756,1.7036798618457936,0.02996782585978508,6.574684084625915e-05,0.5826218902443846,2.3048398547702367,0.003946718759834766,2.9086357244523242e-05,0.37665892199923595,2.2875324602480287,0.13490784168243408,1.61015814228449e-05,0.5701960071300467,2.8112860608983925,0.5078530311584473,1.422693458152935e-06,0.3668255796035131,2.783428008468063,0.5677664875984192,2.0168441494661238e-07,0.5696320795764526,2.894247641386809,0.5291895866394043,1.327647510152019e-06,0.358846461524566,2.8677237899215133,0.5976226925849915,3.1663466870668344e-07,0.5367985347596308,2.985141005339446,0.07540678232908249,5.458346549858106e-06,0.4014290407144775,2.956449529859755,0.1016867607831955,2.6372522370365914e-06
10,1,0.9530554413795471,0.5512084073697527,0.7448167478044828,-0.5428062677383423,0.9999423027038574,0.5757710377064844,0.6809707693755627,-0.509671151638031,0.9998152852058411,0.5923315387529632,0.6838256306946278,-0.5092692375183105,0.9998164772987366,0.6088063756624857,0.6889772245453464,-0.5090381503105164,0.999796450138092,0.5319626977667212,0.6764971423480246,-0.5195521712303162,0.9998772144317627,0.5142009507554273,0.6768247257504199,-0.5188741087913513,0.9998791813850403,0.4975027876906097,0.6792369356585873,-0.5190986394882202,0.9998847246170044,0.6298515316409369,0.7248147775729498,-0.27465248107910156,0.9997204542160034,0.4706990037113428,0.7114102534121938,-0.31824371218681335,0.9999204874038696,0.5701830386805038,0.8281137049198151,-0.4536256492137909,0.9997919797897339,0.5188849059243997,0.8212852329015732,-0.46386122703552246,0.9998983144760132,0.683535473048687,1.0165947824716568,-0.11859425902366638,0.9940780997276306,0.35212447855932016,0.937326611744033,-0.22615087032318115,0.9989045858383179,0.7561580818146467,1.4256387170818117,-0.03562396019697189,0.021073294803500175,0.22698746862976502,1.2990978674756155,-0.14244775474071503,0.12350679188966751,0.7211846864161392,1.6315352353784773,-0.12737159430980682,0.009903878904879093,0.24875191614652672,1.640819274716907,-0.33201318979263306,0.03519256412982941,0.7354293586686254,1.7019570701652103,-0.16311633586883545,0.022130662575364113,0.231242079140308,1.7596665687031217,-0.3831256330013275,0.07039093226194382,0.7084481525234878,1.678196069267061,-0.16332681477069855,0.03586653620004654,0.27019348728936166,1.743436657720142,-0.4136649966239929,0.10889555513858795,0.6945908420098325,1.653596967458725,-0.14067332446575165,0.0404854454100132,0.28404489122331145,1.7025653554333582,-0.35435569286346436,0.1117093563079834,0.5894135635035733,1.738683859507243,-0.02163633517920971,4.8903260903898627e-05,0.35694951731711627,1.708127776781718,0.02680858224630356,6.754677451681346e-05,0.5618530380229155,2.314122435119417,0.024757230654358864,2.9401699066511355e-05,0.3627266267935435,2.2949017882347107,0.13480086624622345,1.59736409841571e-05,0.5450720080174506,2.8203904893663196,0.5011574625968933,1.4497260281132185e-06,0.34595041695671774,2.787626382377413,0.558674156665802,2.0434028158433648e-07,0.542048638407141,2.9034350978003607,0.5205849409103394,1.3057400565230637e-06,0.3380962643461923,2.871734493308597,0.5885834693908691,3.128585888134694e-07,0.5138548476621508,2.9936871462398105,0.09427827596664429,5.774307737738127e-06,0.3751617378089577,2.9560127589437695,0.12079471349716187,2.705051429074956e-06
